customer_id,name,email,age,gender,annual_income,total_purchases,avg_purchase_value,days_since_last_purchase,customer_satisfaction,churn
f75e6c41-5323-4f19-aede-7ec16b26788d,Madison Bowen,dukeglenn@example.com,36,Male,55877,9,103.52,34,2,0
19b4e360-bc1b-4642-bcb1-7dd38039254f,Jody Smith,danny36@example.com,34,Female,27816,9,43.99,1,5,1
186db0f8-9836-41fa-a13d-f483e8a604dd,Mary Suarez,pauladams@example.com,36,Female,52750,6,186.99,45,4,0
4f5c7d29-a8a9-4843-8ba9-ebca349f84f8,Stephanie Cline,donaldjones@example.com,45,Female,49770,17,176.19,56,2,0
fd5d3d86-ab11-4f4f-9423-7ecfc5ca965d,Adam Johnson,kelleymarcus@example.net,43,Male,58689,11,147.37,48,4,1
e9a00b15-b337-458d-b60b-e26de53de629,James Wilson,martha78@example.com,54,Female,51793,10,39.12,21,5,1
51f02929-40a7-491f-b5d7-c43c58cb15b0,Jeffrey Spence,gainescarla@example.com,43,Male,35403,7,159.66,7,4,1
4106c658-5057-46b9-8911-78c4bed7ee16,Mark Peters,brookespencer@example.net,40,Female,67948,9,165.43,55,3,0
3670aa7b-c505-4d44-a6d2-fe603e3300f1,John Anderson,gonzalezcharles@example.org,26,Female,47622,6,158.2,38,5,0
c6ecd1a7-3824-44ee-b5d1-f2c84f99ef66,Kristin Wright,carlos97@example.net,29,Male,49590,7,40.51,118,4,0
4b1b0414-56e0-49f5-b164-4b65f8999f95,Jessica Warren,ramseyjeffrey@example.net,18,Female,36000,7,135.9,5,1,0
b50a5cfd-58c8-4eda-95c1-4559096f746d,Mark Walker,johnsonstephen@example.net,18,Male,43350,13,170.18,7,4,0
994eb4c9-a4ae-45ae-9fdf-33bc336344f5,Mark Sosa,kristenjohnson@example.org,64,Male,36727,11,123.92,7,3,0
55d1c95c-1938-43e1-839d-6c110c637c7d,Amy Benson,leonmatthew@example.org,51,Female,47405,9,136.35,47,2,0
60787b59-ae16-470b-80b9-d761d4a7a2e4,Dylan Morgan,alexandergallagher@example.com,49,Male,75675,9,102.51,6,2,0
1453485f-c968-4793-bcb7-d4b0f1c46c99,Sheila Mccullough,nicole09@example.com,42,Female,29421,10,115.17,2,2,1
a9f3cfbb-1956-4700-840d-d72084a3b35f,Patrick Martinez,perrydavid@example.net,57,Female,25796,13,26.19,196,1,1
73067922-91b3-42f4-bc32-eabf63624c37,Joshua Jones,ricky62@example.net,62,Male,72067,12,135.01,0,3,1
67d6841c-a97d-48dc-aeab-47af1b8af268,Yvette Lopez,sbarber@example.net,18,Male,46860,7,34.66,54,5,1
c99ef411-e7ea-42b5-82b2-5ddbd3df7fdb,Christopher Bishop,ryanhendricks@example.net,33,Male,39963,13,98.3,13,2,0
691f62c9-4eaf-4787-9659-f083f082c946,Dean Johnson,samantha38@example.org,56,Male,65598,12,72.68,55,3,1
90bad6ad-54fa-4325-b307-a67ae9038ebe,Eddie Larson,donna85@example.net,22,Female,40915,10,118.18,24,4,0
bcdb425c-a7c6-4f4b-9db6-05691615a740,Brett Pennington,hernandezscott@example.org,39,Female,77390,5,44.01,69,1,1
67306493-c53c-4fc5-b9f1-84eb9c055fc2,Karen Ball,anthonyzhang@example.com,46,Male,60168,15,144.5,78,3,1
8ece6f61-741b-4cfb-a851-408fdc2df251,Keith Lopez,kevinmartinez@example.org,20,Female,42681,8,163.1,0,3,1
eb848550-f1f7-4b61-9c8c-b59a57a29a0c,William Mcdonald PhD,derrick02@example.com,29,Female,82359,10,49.4,2,5,0
0634f8cc-0e68-4448-99c4-7cea2a9c8f3c,Kevin Reynolds,nathanparker@example.org,43,Female,40914,13,38.78,8,3,0
71faa94e-6baf-4e8e-a51b-66c070e32d00,Deborah Duncan,kellyanderson@example.com,33,Female,61131,10,46.19,33,5,0
fe3171bd-3d3b-44d4-827f-d3e26c6a6609,John Brown,jschaefer@example.com,54,Male,54489,13,177.88,65,1,0
82cfeb37-972b-4d0b-8826-1fd1b49e85cc,Sydney Webb,garythomas@example.net,39,Male,69526,13,115.07,18,1,0
2e1588b7-575d-4feb-b4ad-7e8e5fb6560f,Melissa Hancock,benjaminstanley@example.com,46,Female,73422,8,104.11,28,4,0
8bcd564e-7795-4b90-9521-b0ec80be37f2,Robert Campbell,cdillon@example.com,31,Male,50480,10,39.21,6,5,0
798b494a-4919-4f0a-8375-71868dc60e29,Michael Hunt,fhess@example.org,45,Male,38698,3,136.92,49,5,0
df3a4b34-fc5c-4f06-966b-be8cea468b5f,Melanie Adams,robert32@example.com,22,Male,56899,10,176.24,102,2,1
433c38e4-6375-46db-8b73-767317a20e7c,Mrs. Rhonda Taylor,moorejennifer@example.org,64,Female,39834,14,169.07,9,2,0
228f1bcb-4929-429b-9e15-7e8ca44b1bf7,Clarence Barker,littlejames@example.com,47,Female,80200,7,132.69,20,4,0
e6aa2e9f-8d72-435b-9ffd-2318767e36eb,Linda Edwards,shawnaerickson@example.net,63,Female,52048,12,33.55,2,1,1
549281f7-8a1f-4cc2-bbee-35936da351eb,Mark Jones,mespinoza@example.com,22,Male,44520,11,40.23,24,2,0
320b0790-d266-4a6c-9694-8ea618cf55ab,Andrea Costa,scampbell@example.org,29,Female,52770,6,28.88,20,3,1
5afe1be7-021b-4fb4-bb5e-2106fa6ddf02,Mary Wall,brandonhinton@example.com,33,Female,29793,13,66.35,4,1,0
522f1166-d52a-4c45-8b24-12ea471f5965,Jennifer Clark,tyronemorris@example.com,43,Male,35425,12,44.42,17,3,0
b78c8f77-d994-46a8-9233-0f0c49807109,Christopher Macdonald,uhernandez@example.com,43,Female,68006,13,66.81,12,5,0
1a07953b-0c11-4f87-9e1c-ad144e0b70a3,John Ingram,slopez@example.net,38,Female,40146,12,89.31,22,1,0
57cbb9f1-d4b9-4199-a2e3-7a29adaed71b,Stacy Good,heather50@example.net,56,Male,34296,16,189.74,26,4,0
6de3470d-9d3c-4940-8026-07d0b7c810b1,Michael Griffith,mhoward@example.net,53,Male,58049,4,129.87,0,5,0
ef78b5f6-98b7-40ce-a984-da0a561af428,Howard Stevenson,christine49@example.org,50,Male,67785,13,170.3,42,5,0
aa09e357-4d7b-40e9-82c3-97e1922028d4,Amy Campos,daniel08@example.net,47,Female,60784,13,147.86,37,3,0
ef038a96-7495-4d2c-a67d-e4bd9241f367,Colin Walker,debra06@example.com,54,Female,64940,8,40.25,13,5,0
2ef211e3-324c-4940-9d04-a78f19d3b0fc,Alyssa Rogers,christineberry@example.org,40,Female,38648,16,152.47,1,2,0
f5cc93c5-79f3-41c6-b6b7-f93982af59f0,Kim Wallace,hgamble@example.org,27,Male,28672,11,69.52,42,1,0
c99ace3e-4b0a-4f55-87a3-22659a9639f4,Seth Anderson,nancywalls@example.com,22,Male,72520,8,135.04,93,2,0
5ac4891e-df1c-452a-93ab-3fd9217bb11b,Charles Meyers,bjohnson@example.net,53,Female,45159,12,81.37,8,3,0
b3c5b6c9-c8b8-47b1-93ed-ea3e8d2c7bf7,Lisa Clayton,wareshannon@example.net,51,Female,46237,12,199.58,11,3,0
03c3454f-4a53-4c6f-b05d-222b430b3c6e,Keith Owens MD,eedwards@example.net,48,Male,69922,8,67.44,6,1,0
fd0ef88e-c869-4a1e-975d-233c67e11c33,Rebecca Howard,pdelgado@example.org,27,Male,58343,9,70.24,25,5,1
5e7b595a-aeb0-4466-a209-882574b9de80,Chelsea Hanson,briannahartman@example.org,36,Male,56838,8,187.52,5,4,0
af931e3b-88b9-4fbb-8ee3-ae2ae4f8bf0f,Alicia Bauer,morgan56@example.com,49,Male,82475,16,24.44,13,3,1
fa87d358-766f-4a05-b66e-a10ab7c271a3,Victoria Chang,qrodgers@example.net,18,Female,40347,9,145.4,35,1,1
1c809071-2ace-46cc-8be8-764294863d6c,William Fuentes,pamelasingleton@example.com,22,Male,63917,4,150.56,24,4,0
cbac7fd3-9d86-43e7-a8dd-41b0ac052ac7,Jeremiah Martinez,daniel30@example.com,62,Female,50855,6,170.55,14,5,0
89568642-07ba-44d0-9f78-5e51c38c098e,Joshua Horton,cohensheila@example.com,21,Female,54028,9,195.4,16,3,1
730ffdc9-485f-4e6b-ad5f-96e30101b807,Juan Powell,ubennett@example.org,33,Female,72927,7,195.61,24,1,1
2f105ba8-3347-4d3b-981f-84dd3dbc44e0,Mary Mcguire,charles64@example.com,41,Male,57617,13,31.75,0,1,0
558ace47-1444-4620-bccc-f4280adc8b5d,Charles Miller,garylittle@example.org,33,Male,58074,13,167.93,2,1,1
e9dc687f-9f66-4812-a1fa-ba4d8a0452b9,Deborah Cook,tonyarodriguez@example.net,19,Male,66087,12,136.34,63,3,1
a8ab2f88-dcb5-4bb6-a1b5-b082d137902f,Douglas Garcia,gramirez@example.net,45,Male,44525,9,136.52,2,4,0
d7e6d243-6546-4f3e-812e-152217ba294e,Tyler Huber,baileydrew@example.net,49,Female,37411,8,43.1,36,1,1
4f2c082f-d04f-4332-8924-1b4177c3f893,Kevin Scott,michelle99@example.org,44,Male,34327,8,137.03,75,5,0
930882f2-2c17-4caa-a390-613fd492d046,Elaine Rowe,vincentcameron@example.com,37,Male,20504,7,196.85,9,1,0
0baab837-4be6-425c-b75f-bd37515f0dd2,Michelle Miller,hugheskristopher@example.net,41,Female,80843,9,184.13,13,4,1
21855df7-1e08-4e11-8e75-daeb45426773,Rebecca Ferguson,paulalvarado@example.org,29,Male,33451,6,99.04,25,3,1
750a126a-8fb5-4ba4-99fb-9c9d15786f56,John Hall,icarlson@example.net,52,Female,46681,10,27.19,64,1,0
4eeac221-ece6-4bb6-8075-b2fe40a0ef85,Anthony Welch,alexanderfitzgerald@example.net,50,Female,45847,10,85.21,85,1,0
0b47b070-7196-4177-890e-1c56c8e53ae7,Matthew Paul,isaunders@example.net,50,Female,54611,11,168.75,40,5,0
d4465684-fc03-4ddc-ad2d-520131e17972,Randall Barnes,pkelley@example.net,60,Female,62236,6,146.27,2,5,1
132ee3d6-d434-484b-9ec0-f40f6c84dc65,Sara Jones,harry26@example.com,54,Female,62907,10,102.68,33,1,0
a783a0ee-dc7e-43e6-a368-96ee795383c8,Larry Bishop,uhess@example.com,29,Female,41253,8,29.92,15,1,1
0246e782-7ec7-4614-a283-1ea4809bb298,Christina Knight,gillroger@example.net,20,Female,47493,13,96.84,19,5,1
f1c270f0-53be-442d-adee-45eb49b95fc0,Donna Jensen,michael39@example.org,18,Female,54238,9,104.42,1,4,0
99fa735a-8b8e-4d03-b3e7-b8f26d724f30,Amber Orozco,lori66@example.com,50,Male,46269,13,187.14,6,2,0
3052a602-75d5-4acc-9e8e-718df5afe371,Gloria Parker,markseric@example.org,57,Male,74110,11,135.4,46,2,0
973410f6-9bce-43c8-8e72-2d32758eb62f,Thomas Pacheco,thomasheidi@example.net,27,Male,57364,7,76.1,18,1,0
7b0f9beb-2e51-4b8c-b80f-d6f28f5d6ede,Tiffany Brown PhD,vtyler@example.org,60,Male,61023,11,114.56,10,5,0
1ededeec-6c3f-442b-9634-3fa94ed8ebc6,Michael Powers,timothyhowell@example.net,61,Female,59943,10,31.89,14,3,0
064876e1-9172-4117-b853-9a117615cf47,Clarence Benton,adam13@example.com,46,Male,67602,6,195.06,57,3,0
2e7c5de2-fa79-4dd0-8b3b-275aee8850e3,Christopher Santiago,aliciashaw@example.com,30,Female,52715,9,84.81,41,2,0
e4f148fa-412e-4de4-a48a-dd52820ad00f,Annette Abbott,kevinbennett@example.com,29,Male,30547,3,106.02,9,4,0
0b005f2b-643b-471d-a66c-0edb7117b986,Sandra Lindsey,jocelyn47@example.net,48,Male,55995,12,83.95,3,2,0
fc4e4ba2-b71c-4f2c-8a04-38df7e4b3b62,Morgan Morales,christopherhenderson@example.org,63,Male,40229,7,142.85,8,1,0
1ae1f84c-c6b0-4ccf-bfb5-f0a635eda028,Kimberly Hurley,briangarner@example.net,19,Female,42070,7,139.2,76,4,0
2f6691f9-085c-4108-909f-d1293d0b0467,Christina Martinez,harriskimberly@example.com,52,Male,58795,9,148.76,26,3,0
09ee6b4d-9a73-4355-97ae-9a0218dd389b,Michelle Whitney,russellhardy@example.org,40,Female,68574,13,68.27,22,5,0
9ce6b34a-c352-478c-a2f9-c25f7fd23064,Sheila Silva,ydouglas@example.com,34,Female,50319,8,76.82,27,5,0
5f7b9ad2-730f-417d-b2e0-7615899c5e97,Emily Vaughan,belladam@example.com,43,Male,54632,13,42.55,13,1,1
fe3506da-81d3-4e37-ac28-af96e32dd878,Mrs. Sylvia Sheppard,melanie21@example.com,25,Male,75533,7,137.99,49,2,0
18c8821f-7daa-43eb-b872-b234b1e4b7cd,Vicki Brown,samuelreeves@example.net,46,Male,53611,10,27.16,22,1,0
c4108a45-3096-4980-911c-d29e44d56f2c,Bradley Baker,wbarron@example.net,43,Female,89025,14,127.58,3,5,1
3d173b09-4bad-4f4b-8f76-19e509574c6a,Jared Contreras,pamela26@example.net,27,Male,58482,9,176.55,4,3,0
5ab71db3-d241-4ed4-a260-925b3e46aa2c,Donald Bennett,pwood@example.org,43,Female,23588,13,180.35,23,5,0
64712d98-c23d-43b5-b7c2-5d5ea357b538,Jasmine Park,normanbailey@example.org,51,Female,61300,10,100.83,82,4,1
0e6391f0-56ee-4a82-a254-1dffbfa69b5e,Molly Morris,jeffreymitchell@example.net,58,Male,55717,16,102.67,11,5,1
7265920c-aeab-4b20-bb09-fb47995162d8,Heather Campbell,melissa52@example.com,24,Male,69346,16,33.85,61,5,1
62e78491-4d94-4711-8fa5-74bb39e9c6af,Kimberly Pace,hjackson@example.org,21,Female,60097,10,140.74,43,4,1
46aa73e5-cfaf-49c6-8bea-dafe351bbadf,Sean Goodwin,jacobjones@example.com,62,Female,47923,10,167.83,8,2,0
46eab2f7-cf56-4e3e-81df-3b9d25de7147,Justin Sullivan DDS,dgeorge@example.net,28,Female,31635,6,64.04,1,5,0
7c2cc12d-8df8-45de-8963-50e731c5ab87,Valerie Carpenter,kimberlyfranco@example.org,46,Male,46864,19,95.83,3,1,0
b723de91-7c40-4108-a3d2-463f87ce783d,Kaitlin Burns,stephanieday@example.com,53,Female,37242,12,170.99,39,5,0
8b53ecd4-0ea9-4e64-9e34-c7761665c02f,Kathryn White,daniel18@example.net,42,Male,41292,9,177.88,6,1,0
4ae9a606-02ec-4aab-bba5-96c4924ba10b,Laura Robinson,ndunn@example.org,38,Female,58828,12,63.77,13,4,1
37de1266-a348-4ebe-9642-42c22b0c3ae6,Justin Williams,jenniferjohnson@example.com,53,Female,75048,8,119.1,20,5,0
e9436d2c-c159-428f-ad13-5917acef1ffb,Joseph Moyer,zkennedy@example.net,27,Male,55920,9,54.65,38,4,0
9e6394a1-f4f0-4488-ad5e-b22301a2e3a0,Jessica Little,xlowe@example.com,54,Female,32061,13,38.34,3,4,1
443dc511-a3f9-4d70-914e-9a90651e6e4c,Mary Thomas,damon19@example.org,26,Male,56669,9,184.0,15,2,1
fae5996b-3f96-4d76-8128-81bf875e5679,Barbara Warren,alexis77@example.net,41,Male,67949,5,167.69,19,5,0
84592cf1-3392-4000-897b-1939648f9cee,Michele Rodriguez,lowedavid@example.org,52,Female,40853,9,156.81,23,1,1
ae972c38-f711-4ad1-b5a2-03444508433b,Richard Miles,michellejohnson@example.org,52,Male,47989,11,28.78,51,1,1
ae906f39-2eae-4cb4-a1cf-08a4dba579c3,Katelyn Barnes,justin44@example.com,53,Male,50220,9,171.87,5,5,0
8981ea9a-2a40-47b9-a194-1a8de988d3c1,Susan Clark,stephanie98@example.org,35,Female,38226,10,98.85,49,2,0
1c4a68f7-2cf9-44ad-b1f0-ba908b86c909,Angela Richmond,michael76@example.org,56,Male,59724,10,81.63,35,2,0
3fb6c134-0ee3-4a72-bbb4-b24d1e0e9b09,Kelli Snyder MD,aguilarjames@example.com,49,Male,48185,18,118.37,24,2,0
019cbab9-da18-4f2c-bea4-259759325a73,Mary Mejia,ysmith@example.net,41,Male,56292,15,36.44,36,1,0
b8403b70-f72d-403b-aed2-a1fcb17cfb16,Jamie Craig,nathan81@example.com,40,Female,36687,11,156.2,15,4,1
27228efd-f17c-43e8-91ac-0d7e847ca2a2,Cindy Ortiz,mark70@example.net,49,Male,43438,13,124.84,4,2,1
bdc18009-71ad-4f10-8a26-d5c40a5df4f0,Eduardo Mueller,vsparks@example.net,54,Female,60835,12,53.59,32,1,1
b1c78977-1c73-4d5b-ae08-39a3bbfc5a96,Colleen Morales,walter97@example.org,29,Female,44407,10,53.88,22,1,1
ad27a5aa-ead9-4772-b92d-f9032a4ccd2f,Barbara Parker,zzimmerman@example.net,30,Male,75904,9,53.16,30,4,1
b4e6ab74-f4ab-4b44-8eb1-c890705673d4,Patrick Duncan,victoria48@example.com,40,Male,44005,15,30.26,12,5,0
541912ac-8c7d-48e3-a38f-1398ac77bfa2,Jennifer Allen,wadkins@example.com,42,Male,53370,14,125.8,71,5,0
380b0200-298f-4089-ba08-29f1bfc76d5c,Steven Jones,jpoole@example.org,52,Female,63988,10,171.26,26,2,1
b76490dd-0a89-4b5c-8fbc-230373a7fcb5,Amy Stephens,justin87@example.com,58,Male,28724,11,23.15,2,2,0
c3c7cd17-2394-4c24-aa05-7906ef7ee5ea,Morgan Clark,bill59@example.net,47,Male,23587,19,28.82,17,4,0
f9a76f80-33ef-4a6f-a12b-911bd92befe8,Michael Romero,blairjudy@example.com,34,Male,27115,12,123.1,42,2,0
55ada21e-ceed-4566-9205-475c6f78e5c9,Cynthia Peterson,kaiserchristopher@example.com,37,Male,68938,17,167.51,47,4,1
1ef160c7-f23b-48cb-814e-d372abdf756d,James Jones,charlescox@example.org,42,Male,41722,13,78.81,20,1,0
4826ccbe-aa6b-47b6-bcd5-af2e6b9b058c,Dakota Davidson,william29@example.org,39,Female,88372,11,82.93,67,2,1
2bf4c6c3-4c45-4a05-a1b1-beff860c8449,Connie Clark,janetmccann@example.com,30,Female,41536,12,127.34,9,1,0
545fbf53-9e34-4479-8f70-b3192d2e3fd3,Mark Lopez,megan22@example.org,36,Male,52768,16,69.36,15,3,0
d5e96323-790f-40b1-ab60-72acf381a53b,Margaret Stevens,danielgarcia@example.org,53,Male,73131,11,24.79,68,4,0
1a85d135-aac5-4d5d-8b2f-a417821d8bd8,Michelle Vang,grace96@example.com,29,Male,80091,8,152.34,67,3,1
f9596279-9525-4988-9453-b713dbb242fc,Christopher Vaughan,sandrajensen@example.net,58,Male,80922,9,132.62,34,2,0
e2d8cd32-bcb9-43ca-8df1-5bb4975f6ec4,Anthony Barnes,charles24@example.org,36,Female,68125,6,124.54,58,1,1
dbb8c6fb-4265-44ea-9a2c-9dcca58229f2,Melanie Cummings,isummers@example.net,29,Male,65360,5,153.5,2,2,0
554ed861-eec1-4ed6-ad96-b5ca89c1ebac,Justin Good,kimberlypatterson@example.com,26,Female,58887,5,141.54,60,3,0
80f0b87e-9888-4727-b8eb-33decb6be91f,Kimberly Arnold,gcampbell@example.com,24,Female,61675,12,57.06,11,2,0
339e0ab5-3780-4648-8199-b28488a59431,Edward Moreno,brenda72@example.net,45,Male,41732,6,83.45,5,5,0
c02012d6-3a0c-4a1c-b8c2-a8f9e8884e30,Julie Rogers,stevencaldwell@example.org,31,Female,37727,20,42.7,8,3,0
cdeffe59-6dcd-455f-80b3-452eeb975053,Robert Baker,bholmes@example.org,48,Female,49949,16,43.37,16,2,0
2192424a-3779-4380-b025-93191917ae0f,Logan Garcia,dcampbell@example.com,36,Female,47447,3,141.72,8,1,1
16e9187a-7429-4f8c-b13d-21a023537bad,Amber Hartman,danathomas@example.com,64,Female,43201,11,174.55,11,2,0
049e8f60-8d4e-4d07-a4c9-e902966cb95b,Cheyenne Williams,david25@example.net,33,Male,60445,8,193.29,4,1,0
f0e55713-0c0c-42ea-b3bd-57c916c384b0,Willie Simon,gabrielgonzalez@example.com,22,Male,64329,11,133.1,10,5,1
da09dd2c-3f56-4001-91e7-d60e78febcaf,Karl Clarke,amylong@example.org,52,Female,51326,8,53.14,25,2,0
9ff76239-aed4-4ef8-9357-b8943399013d,Samantha Leonard,melissakennedy@example.net,29,Male,72162,8,39.02,17,5,0
b0546d80-c57a-48f2-88e3-c8f0fc79f521,Jeff Lara,ashleysims@example.net,42,Male,32874,9,166.31,12,3,0
d1f382f6-7100-4bea-ac13-09c9c485e926,Sharon Schultz,oharding@example.net,38,Male,47095,7,124.18,41,1,0
075dbc18-b67f-4149-bb1a-2873aa4e5c6d,Kevin Meyer,khenson@example.net,53,Male,39247,5,131.29,67,3,0
ab3db9d1-ec3b-42c1-b2ad-6b70b7e7cf25,Michelle Owen,rrobbins@example.org,40,Male,22001,8,160.66,42,1,1
3bbd6819-c407-45e6-99ff-89ad7f798e0b,Linda Stephens,angelawilliams@example.net,33,Female,48759,5,146.59,12,5,0
a0fea48c-478c-498e-8165-e6e80c9421c6,Laura Harris,ineal@example.com,56,Male,48173,13,170.2,40,4,0
ea07b74f-6cb1-48b2-b27f-e4d623d41e7e,Melissa Morgan,mooneyjuan@example.net,62,Male,72701,10,30.12,4,2,0
93ac3fa1-8bbf-40c1-bd7f-cf77189fd749,Daniel Crawford,youngjeffery@example.net,59,Male,59462,8,154.55,4,5,1
bf506963-2fb8-4814-8ef8-57bcea9e6233,Debbie Meza,daniel34@example.com,56,Male,34637,10,173.15,12,1,0
15ea21ec-df54-4750-bdd3-fd8666bd02bd,Anthony Hebert,stephaniequinn@example.org,31,Female,77811,11,71.5,49,1,1
21e33730-7d9b-463a-9ad2-00faa070cb97,Bob Delgado,georgeconway@example.net,48,Female,68315,13,135.28,8,1,1
fc8d64fa-c8b5-4357-a610-1b08b5d8d367,Hannah Jimenez,smithroy@example.org,22,Female,58731,6,76.55,1,1,1
690cb67f-9f35-4336-b20a-af68edd5e4cf,Matthew Fernandez,ryantodd@example.net,52,Female,46602,9,192.43,4,2,1
9f1a70d4-7238-49bf-b08c-b0601c7adb9b,Catherine Brooks,qpineda@example.net,40,Male,35608,12,26.02,58,3,0
2007b3d6-de3b-45ed-9990-e58028fbc039,Alison Holloway,luisperez@example.com,46,Female,44416,12,124.36,30,4,1
78337abc-5418-4bf2-86b3-ca5398613d89,Katherine Miller,jenkinsdarrell@example.net,60,Male,66331,11,49.97,8,2,0
5384f9e9-aae7-48b3-803c-9696dee73281,Troy Luna,sanderswendy@example.org,28,Male,78268,8,148.2,24,1,1
404d85aa-2c98-4c97-a55e-1c03ca82ec7b,Jennifer Smith,karareilly@example.com,35,Male,73148,9,51.66,22,2,0
f3334f07-1825-48c2-9081-b729082044a8,Robert Jarvis,aaron20@example.org,64,Male,42667,9,62.37,31,5,1
4972bb88-f420-4cff-9637-ff72785b0ea2,Gabriel Hall MD,james71@example.net,29,Male,33205,12,108.99,7,1,0
931242eb-74e3-4394-8954-0f4f130a2a0c,Robert Dorsey,dylanarmstrong@example.net,26,Female,52113,12,184.67,59,4,0
47fa1680-17e8-4bb4-8721-8829614a8df8,Jay Rice,xwilliams@example.com,27,Female,23473,12,58.11,11,1,1
d2b68b14-e770-4882-8778-5f638f6ee64c,Debra Black,robertturner@example.com,61,Female,54847,14,45.96,35,4,0
40f16eb5-06da-42a8-b70d-f71f92bd17c5,Linda Marsh MD,adam04@example.net,34,Female,47785,10,156.62,0,4,0
ab7f3db4-8511-421b-b9a9-400d22761677,Katherine Olson,leelarry@example.net,55,Male,43009,9,110.11,13,3,0
729be6f3-c6ff-4aea-bc2a-8d27e980a02a,Kevin Martin,georgenicole@example.org,24,Female,26079,8,184.12,13,3,1
dc3f7745-e0fd-4465-84b8-a95c6c13fa9a,Karla Wilson,robinsoncody@example.org,63,Male,57704,14,46.39,23,2,0
afbe6174-98df-4eee-ae3d-bd4ae278765e,Mathew Miller,brett07@example.com,30,Female,42009,16,136.27,2,2,0
4b4ed362-4094-43f2-aaba-7b2e744a7a2f,Charles Nguyen,gcastro@example.com,57,Male,32451,13,61.92,46,4,0
493c7c5b-581f-4404-9ba9-04472cb1c5e9,Nathan Andrews,tamaramedina@example.net,59,Male,6916,13,48.22,7,1,0
4b13097b-4e20-4614-bc7a-5f4b73df2188,Angela Long,chungjimmy@example.net,26,Female,49587,13,143.02,33,5,1
8addf9e6-3a0f-4271-aa1e-a036281dad82,Frank Bray,jeffrey39@example.com,44,Male,76583,8,126.86,48,5,1
c9035f24-3170-41d5-993f-15cce1a55df6,Betty Collins,muellerlarry@example.com,19,Male,74918,13,155.87,24,1,0
558495fa-450a-415f-be28-2e6a50dbfc48,Deanna Clark,lopezjennifer@example.net,22,Female,43143,14,75.7,40,1,0
e84ea11d-e48b-4693-b3c4-73036a132f98,Omar Gibbs,valentinejulia@example.net,46,Male,40966,8,100.63,32,3,1
fc8ae852-f6fa-4fc3-91c7-880a2ad56789,Thomas Williams,chelsea72@example.com,54,Female,57031,11,92.98,13,5,0
57b12abc-bede-4a3f-b9ef-eceeaad7e163,Stephen Richardson,markacevedo@example.org,55,Female,35024,12,197.14,49,4,0
81806a71-b63d-4621-9fe2-f53e09998f99,Alexis Sanchez,vadams@example.com,36,Female,54526,9,72.6,10,2,0
4bbcff9f-33e9-43f9-86cb-78b6c4d54dea,Michael Thompson,awalker@example.org,25,Male,61491,13,73.07,25,3,0
249a4d76-c2a3-4f05-8015-f0d259b1ee05,Deborah Strickland,hayesthomas@example.com,62,Male,68403,12,83.82,41,5,0
4d424747-26d2-4d59-8590-d4f20f05eeb0,Sharon Peterson,williamscolleen@example.org,18,Male,48497,11,121.63,14,1,0
fda8f5f0-57b5-47f4-8483-c5e84c587e23,Benjamin Williams,gbaker@example.com,39,Female,46944,7,65.42,10,5,0
fcdfc7f6-ce7c-46a7-a2a9-0116b226c9fd,Kristina Hernandez,sharonsanders@example.com,34,Male,36830,6,184.75,18,4,0
3e08d82c-a8e7-4da0-9143-6dd608064d9e,Devon Snow,knguyen@example.net,24,Female,37596,14,67.82,51,3,1
04900d2f-5a9c-4220-8c5a-ced43d52b25c,Mary Taylor,jacksontiffany@example.org,42,Female,46602,12,181.25,79,1,0
353f73e2-1ef8-47bf-bba8-995111fb13f9,Cindy Shaw,marykelly@example.net,62,Male,55510,8,38.63,23,4,1
5b4a763f-1bc6-484b-8cc8-31cf96ccf35d,Jenny Michael,patrickjones@example.com,21,Female,63703,7,138.18,32,2,0
f0f6463b-8711-4fb5-8b75-dd1f6c5c795f,Darren Herrera,bowmanpamela@example.com,53,Male,37952,11,183.26,70,3,1
d1008635-1408-4c44-a41b-a91fbfa418b7,Stacey Watkins,scott92@example.org,23,Male,72390,10,50.37,3,4,1
a67d205b-02a4-4694-92fb-4173ab1f3be6,Brian Torres,twebb@example.com,48,Male,45933,8,194.3,7,4,1
1a6e5595-5a83-46a9-bf38-9cef37fff6ec,Emily Moran,nancyjackson@example.org,36,Male,49679,18,101.52,37,1,1
11cabf66-54a3-42a0-a79c-ccd9fe692c24,Marcus Brown,perrylaura@example.net,61,Male,38791,15,190.23,52,2,0
37b9eac6-dcc7-4563-8081-64b2117c03b3,Michelle Wilkins,derekdiaz@example.com,56,Female,13636,11,141.83,58,4,0
cd5acafd-8c7a-423c-b78b-b5f43cb1179a,Monica Rojas,lrussell@example.net,44,Female,63260,4,74.29,16,3,0
ff479c1f-78c4-430c-a79b-603917b6bf92,Lindsey Ward,lisagill@example.org,27,Female,61052,11,53.89,2,4,0
4ea7a124-14cd-4f81-b87f-8ec4ac021755,Luis Stokes,parkergabrielle@example.com,43,Male,45780,15,74.67,17,5,0
587edb4c-517c-4bcd-893b-34be1c7e2140,Luis Cabrera,shannon64@example.net,36,Male,51004,6,36.74,7,3,1
a50fac5a-6442-4a23-a655-b53b31baa85a,Andrew Hebert,rebecca89@example.com,56,Male,57739,8,45.9,10,3,0
0e061a27-5bfa-435f-920a-544da15ed309,Rachel Colon,omar72@example.net,20,Female,26561,13,38.84,44,4,0
